CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval,total_transactions,cancel_frequency,cancel_rate
15854,12,899,4,2956.5,246.38,102,2.63,135,0,0.0
13184,12,1631,14,1615.5,134.63,137,1.51,180,2,1.11
16293,12,978,8,2236.7,186.39,102,2.97,120,2,1.67
12877,12,1178,3,1535.8,127.98,100,2.27,154,0,0.0
17858,12,2694,5,5140.7,428.39,101,1.83,197,0,0.0
17997,12,2075,74,1520.5,126.71,133,0.48,176,12,6.82
16794,12,918,1,1173.3,97.77,141,0.63,279,2,0.72
12417,12,1514,3,3155.8,262.98,157,1.86,189,6,3.17
12957,12,2519,4,3959.2,329.93,207,1.36,243,6,2.47
14825,12,989,3,2221.0,185.08,82,3.03,120,0,0.0
14132,12,3270,2,3513.1,292.76,98,0.9,198,1,0.51
12662,12,2023,0,3511.1,292.59,128,1.67,222,2,0.9
14291,12,2748,1,3873.3,322.78,145,1.14,238,1,0.42
15521,12,1675,36,2699.7,224.97,116,1.09,199,14,7.04
14713,12,1572,9,2595.8,216.32,145,1.05,335,2,0.6
17716,12,3004,22,5505.8,458.82,172,0.96,254,9,3.54
14711,12,948,10,2799.7,233.31,220,0.71,346,2,0.58
15023,12,2807,3,6655.6,554.63,345,0.66,551,1,0.18
14961,12,3686,10,6994.0,582.83,192,1.1,316,5,1.58
15235,12,1324,217,2247.5,187.29,132,1.06,143,0,0.0
14659,12,1183,8,2456.5,204.71,147,1.17,259,6,2.32
15529,12,3417,22,3910.8,325.9,409,0.51,656,2,0.3
17769,12,1845,12,3920.1,326.68,200,0.99,307,3,0.98
14701,12,898,10,2462.9,205.24,273,0.89,342,15,4.39
16241,12,1435,9,2556.3,213.03,346,0.55,654,0,0.0
13993,12,891,32,3394.7,282.89,65,2.38,124,4,3.23
15518,12,1253,64,1897.8,158.15,135,1.23,215,5,2.33
16837,12,1562,31,3167.7,263.97,123,1.28,166,1,0.6
13571,12,1757,12,2088.9,174.08,157,0.7,340,0,0.0
13880,13,1818,21,3209.7,246.9,124,2.11,163,0,0.0
14456,13,2842,5,3000.8,230.83,579,0.14,951,6,0.63
15570,13,2030,7,4072.9,313.3,231,1.1,324,7,2.16
12647,13,1387,22,3093.9,237.99,77,2.98,115,6,5.22
13983,13,1170,29,2590.5,199.27,91,2.97,112,5,4.46
14390,13,2122,10,4582.2,352.48,135,1.25,289,5,1.73
12494,13,682,9,995.4,76.57,62,4.58,77,6,7.79
15301,13,2690,50,4927.9,379.07,164,1.29,243,4,1.65
15514,13,1761,12,2907.5,223.65,96,1.78,197,31,15.74
16818,13,2150,10,3312.9,254.84,171,1.01,189,2,1.06
12626,13,3313,23,5722.3,440.18,231,1.0,298,13,4.36
16186,13,3008,22,3991.9,307.07,87,1.58,219,1,0.46
15021,13,801,8,1829.2,140.71,287,0.78,451,7,1.55
14110,13,2443,3,5669.6,436.12,94,1.66,156,1,0.64
14573,13,526,179,1587.6,122.12,126,0.81,232,6,2.59
17965,13,1520,37,2579.5,198.42,272,1.01,323,0,0.0
12362,13,2168,3,4655.4,358.11,199,1.1,263,8,3.04
13742,13,1082,16,3045.6,234.28,197,0.96,311,2,0.64
12705,13,3946,15,6328.2,486.78,227,0.98,342,14,4.09
14211,13,1232,53,2208.3,169.87,87,2.03,118,6,5.08
14239,13,986,43,2323.5,178.73,83,2.33,116,4,3.45
13093,13,3943,267,7741.5,595.5,99,0.6,170,11,6.47
12472,13,3980,30,5715.3,439.64,224,0.88,383,52,13.58
16156,13,1236,8,3002.2,230.94,108,2.19,136,8,5.88
17870,13,1347,2,1855.9,142.76,212,1.35,269,1,0.37
12523,13,848,1,1644.0,126.46,82,3.12,105,4,3.81
14525,13,2614,8,4148.4,319.11,216,1.21,287,6,2.09
16817,13,750,2,1441.9,110.92,75,3.87,94,9,9.57
17069,13,1482,28,2655.2,204.25,111,2.22,154,11,7.14
17975,14,1543,15,4376.4,312.6,187,1.18,292,1,0.34
15719,14,2714,32,5022.6,358.76,297,0.32,929,1,0.11
17790,14,831,26,1958.1,139.86,120,1.77,188,0,0.0
18226,14,3444,38,5177.4,369.81,138,1.21,242,3,1.24
14401,14,4481,4,4030.6,287.9,112,1.92,182,1,0.55
15547,14,3997,7,4907.7,350.55,440,0.51,694,0,0.0
12553,14,1901,8,3238.2,231.3,94,1.69,187,5,2.67
15298,14,2752,2,3774.1,269.58,115,1.87,194,2,1.03
17725,14,2141,16,3371.1,240.79,115,1.24,198,6,3.03
14243,14,1204,8,2535.9,181.14,99,2.39,148,7,4.73
13268,14,3518,17,3101.4,221.53,254,0.56,437,7,1.6
14709,14,2482,15,4911.1,350.79,71,1.72,197,1,0.51
16553,14,4427,163,5599.8,399.99,62,2.4,84,2,2.38
14808,14,2028,39,2277.8,162.7,178,0.52,251,20,7.97
17659,14,1486,3,2954.8,211.06,127,2.26,161,3,1.86
17651,14,3100,11,3886.7,277.62,149,0.67,239,7,2.93
13115,14,1534,8,2205.6,157.54,92,2.68,132,12,9.09
14952,14,3233,46,7810.1,557.86,117,2.16,147,11,7.48
16912,14,975,23,2463.7,175.98,87,2.92,102,3,2.94
13097,14,2339,32,5901.1,421.51,214,0.74,434,13,3.0
17231,14,1675,12,3014.5,215.32,292,0.65,531,5,0.94
17419,14,1872,11,4201.0,300.07,155,1.7,208,2,0.96
17220,14,1894,24,3181.3,227.24,302,0.72,466,0,0.0
14502,14,1449,19,2307.1,164.79,368,0.47,614,7,1.14
18075,14,1437,23,2538.7,181.34,97,2.17,153,11,7.19
14944,14,2801,29,5843.0,417.36,101,1.87,172,2,1.16
17696,14,1730,38,2201.1,157.22,79,2.56,126,11,8.73
14159,14,4330,19,4609.1,329.22,499,0.29,1181,8,0.68
13890,14,810,1,1837.5,131.25,72,3.23,110,4,3.64
14040,14,1513,40,3487.4,249.1,145,1.23,233,5,2.15
14462,14,924,63,1942.5,138.75,150,1.15,237,5,2.11
14088,14,12593,10,50415.5,3601.11,379,0.52,590,1,0.17
14329,14,3055,8,4884.1,348.86,217,1.18,267,10,3.75
12731,14,8359,23,18660.4,1332.89,108,1.23,275,2,0.73
14191,14,3621,1,4604.2,328.87,145,0.82,262,4,1.53
13871,14,2801,22,6389.8,456.41,155,0.83,338,2,0.59
17071,14,1178,8,2379.7,169.98,101,2.01,147,8,5.44
16678,15,2370,2,3025.2,201.68,92,1.63,168,5,2.98
17139,15,5141,15,10542.8,702.85,307,0.56,484,9,1.86
14227,15,1811,26,3315.7,221.05,117,1.39,183,8,4.37
13013,15,2217,1,4787.0,319.13,155,1.65,222,3,1.35
15251,15,6060,9,10276.7,685.11,96,1.9,120,10,8.33
12839,15,3805,2,5588.1,372.54,95,1.15,315,1,0.32
16570,15,2050,8,3623.0,241.53,70,2.62,133,7,5.26
12395,15,2090,15,2659.8,177.32,89,2.4,146,3,2.05
16904,15,1973,4,3634.9,242.33,385,0.54,663,0,0.0
14135,15,3844,1,4677.7,311.85,94,2.77,133,0,0.0
14410,15,298,15,587.4,39.16,196,1.03,279,91,32.62
14282,15,2656,3,3701.4,246.76,70,2.34,154,0,0.0
17730,15,3555,3,5278.6,351.91,126,1.45,219,2,0.91
16326,15,662,5,3014.2,200.95,158,1.08,301,1,0.33
18065,15,1000,5,2344.7,156.31,108,2.65,135,1,0.74
13001,15,5482,4,9765.1,651.01,166,0.93,340,3,0.88
13999,15,2190,10,3805.8,253.72,101,1.67,208,4,1.92
14733,15,3725,9,9451.5,630.1,102,1.64,216,14,6.48
13230,15,1517,4,2712.1,180.81,393,0.6,588,1,0.17
15249,15,3533,31,6623.0,441.53,209,0.62,355,8,2.25
17340,15,5855,9,12091.1,806.07,227,0.84,420,16,3.81
14800,16,3623,47,4228.4,264.27,248,0.82,390,7,1.79
14426,16,2339,18,3918.9,244.93,187,1.28,264,40,15.15
13047,16,1355,46,3089.1,193.07,105,1.66,194,23,11.86
15152,16,2694,9,4684.2,292.76,196,0.61,278,7,2.52
13769,16,1128,2,2762.5,172.66,72,2.55,142,8,5.63
15867,16,1999,5,3732.9,233.31,298,0.79,454,2,0.44
13552,16,1386,66,3539.5,221.22,82,2.04,121,12,9.92
16722,16,4989,17,4711.2,294.45,96,1.51,228,3,1.32
16607,16,2798,17,3028.6,189.29,139,1.95,173,2,1.16
15622,16,1540,3,3209.5,200.59,168,1.29,213,29,13.62
15271,16,1246,7,2472.1,154.51,184,1.32,265,1,0.38
15046,16,3227,9,4921.7,307.61,146,1.61,201,1,0.5
12708,16,1255,29,2346.3,146.64,85,2.03,164,17,10.37
17690,16,1763,30,4717.3,294.83,186,1.32,254,2,0.79
17954,16,2216,5,2276.8,142.3,327,0.75,481,4,0.83
15955,16,2118,24,4377.2,273.57,136,1.88,184,2,1.09
17404,16,32176,4,30053.4,1878.34,108,1.79,196,3,1.53
18283,16,1355,3,2039.6,127.47,262,0.46,719,0,0.0
16011,16,2035,8,3353.0,209.56,99,1.68,210,0,0.0
17346,16,1599,3,2557.9,159.87,299,0.75,486,3,0.62
13985,16,3437,4,7024.5,439.03,108,0.72,351,2,0.57
13709,17,3449,3,6172.1,363.06,242,0.9,342,10,2.92
14092,17,2049,7,4037.9,237.52,116,1.67,216,3,1.39
17613,17,2464,22,4494.8,264.4,211,0.89,313,7,2.24
17238,17,1803,2,3712.5,218.38,296,0.65,553,0,0.0
16187,17,4974,31,6811.5,400.68,158,0.84,294,2,0.68
18225,17,3204,3,5356.9,315.11,151,1.28,284,15,5.28
16700,17,4019,8,5040.0,296.47,159,1.13,312,4,1.28
17644,17,1741,1,2769.0,162.88,103,1.86,169,12,7.1
16210,17,7492,1,21034.8,1237.34,70,3.08,119,0,0.0
15640,17,6520,4,12310.0,724.12,238,0.75,483,10,2.07
16670,17,2518,16,4009.9,235.88,178,1.28,261,10,3.83
13090,17,2193,8,8674.4,510.26,97,2.25,160,6,3.75
13488,17,4500,17,8900.4,523.55,271,0.81,426,5,1.17
15187,17,1868,1,4655.1,273.83,60,2.24,92,2,2.17
15601,17,4978,11,6745.4,396.79,230,0.85,414,4,0.97
13148,17,1805,29,3317.9,195.17,236,0.98,338,28,8.28
12583,17,4978,2,6629.3,389.96,114,1.56,235,3,1.28
13269,17,3496,1,5307.9,312.23,177,1.15,318,4,1.26
16843,17,10106,42,10143.0,596.65,225,0.74,378,1,0.26
14096,17,16274,4,53140.0,3125.88,1113,0.02,5069,0,0.0
17920,17,2466,4,4103.3,241.37,405,0.54,663,0,0.0
14702,18,1419,1,3196.6,177.59,194,1.04,341,1,0.29
14415,18,2958,1,5766.9,320.38,284,0.59,601,22,3.66
16145,18,3072,8,3742.0,207.89,134,1.46,237,13,5.49
16764,18,1241,3,2750.0,152.78,209,0.19,712,12,1.69
14299,18,2013,8,2855.3,158.63,94,2.16,162,19,11.73
14057,18,4705,23,6141.1,341.17,179,1.13,290,7,2.41
17652,18,2476,25,4692.1,260.67,117,0.93,267,11,4.12
17719,18,2455,37,5367.8,298.21,111,0.75,278,4,1.44
14085,18,3163,2,4388.4,243.8,271,0.81,446,1,0.22
16701,18,6127,8,5088.2,282.68,98,2.3,152,10,6.58
16745,18,6711,86,7157.1,397.62,148,0.61,356,1,0.28
15144,18,3026,8,6530.0,362.78,132,1.36,218,1,0.46
12431,18,2833,35,6231.3,346.18,161,1.41,235,4,1.7
16592,19,2914,4,4073.3,214.38,142,1.26,222,6,2.7
17611,19,2540,3,3923.1,206.48,439,0.61,572,6,1.05
14367,19,4398,8,9134.1,480.74,270,0.5,530,9,1.7
16746,19,4657,4,6676.8,351.41,234,0.77,447,3,0.67
12683,19,4850,4,7357.1,387.22,176,1.02,349,18,5.16
16928,19,2071,80,2740.6,144.24,71,1.37,207,4,1.93
12437,19,2889,1,4392.7,231.19,117,1.74,185,1,0.54
16945,19,2683,21,4322.5,227.5,134,1.36,244,0,0.0
15804,19,2501,0,3838.3,202.02,169,0.7,272,11,4.04
16782,19,696,10,2230.3,117.38,103,1.84,190,7,3.68
15291,19,2063,25,4537.0,238.79,61,3.21,107,6,5.61
17735,19,8421,2,13092.4,689.07,317,0.52,688,0,0.0
12540,19,6600,19,11484.0,604.42,276,0.72,463,3,0.65
15502,19,3825,15,5548.6,292.03,163,1.44,243,34,13.99
13266,19,4299,11,3717.7,195.67,83,1.69,202,15,7.43
15555,20,4328,12,4724.8,236.24,401,0.39,905,25,2.76
12476,20,2280,1,5616.0,280.8,175,1.4,254,31,12.2
13081,20,18918,1,27946.9,1397.35,509,0.34,1055,32,3.03
16393,20,1525,2,2932.9,146.65,120,1.02,354,28,7.91
13576,20,2635,10,6695.1,334.75,77,2.76,129,4,3.1
16931,20,3128,5,4545.6,227.28,446,0.4,884,0,0.0
14060,20,5370,4,6129.6,306.48,85,1.78,202,1,0.5
13969,20,4456,7,8945.9,447.29,333,0.56,624,7,1.12
15827,20,843,73,1648.5,82.42,72,2.21,133,18,13.53
15805,20,3305,23,5401.7,270.08,219,1.11,304,6,1.97
16626,20,2670,0,4379.7,218.98,86,1.4,184,5,2.72
15290,21,4310,4,7671.8,365.32,90,1.68,206,8,3.88
16713,21,4251,18,6815.5,324.55,338,0.54,626,8,1.28
18198,21,3839,4,5083.1,242.05,81,1.95,166,7,4.22
17377,21,2012,23,3846.1,183.15,189,0.85,403,1,0.25
15194,22,5618,3,7499.2,340.87,207,1.11,324,16,4.94
14031,22,5361,7,14683.4,667.43,119,1.4,256,7,2.73
15513,22,5545,31,14520.1,660.0,183,1.07,314,6,1.91
17576,22,1927,8,3399.9,154.54,245,0.86,408,6,1.47
17068,22,2149,12,4525.1,205.69,115,1.18,296,1,0.34
14562,22,1666,3,4682.9,212.86,188,0.67,440,21,4.77
13004,22,4796,11,5613.4,255.15,277,0.82,409,5,1.22
17706,22,3809,4,10057.8,457.17,269,0.91,394,13,3.3
13418,22,3833,11,5832.8,265.13,222,1.13,313,10,3.19
15044,22,2773,19,7559.2,343.6,232,0.74,451,8,1.77
13458,22,5460,7,9537.9,433.54,242,0.87,394,12,3.05
18041,22,3617,11,3999.0,181.77,282,0.78,455,2,0.44
13881,22,9846,3,16834.0,765.18,71,1.7,177,2,1.13
16814,22,2690,14,6398.3,290.83,121,1.08,319,1,0.31
15125,23,5991,25,11117.1,483.35,102,1.72,140,13,9.29
12621,23,7297,1,12304.2,534.97,258,0.78,453,7,1.55
14217,24,677,1,1925.4,80.23,78,3.35,107,7,6.54
12415,24,76946,24,123638.2,5151.59,443,0.39,774,61,7.88
14895,24,4823,7,11020.3,459.18,275,0.61,506,8,1.58
16558,24,5326,0,8226.8,342.78,262,0.76,471,14,2.97
14189,24,3895,2,4595.0,191.46,175,1.29,276,12,4.35
18172,25,3170,14,7490.2,299.61,101,1.39,197,8,4.06
16161,25,2522,1,5309.8,212.39,291,0.72,495,27,5.45
14534,25,1900,2,4018.6,160.74,331,0.57,544,39,7.17
18223,26,2891,1,6318.1,243.0,118,1.15,298,26,8.72
12709,26,3792,3,8959.7,344.6,100,1.43,248,47,18.95
16729,26,5694,36,7028.6,270.33,232,0.3,660,7,1.06
12841,26,2643,4,3839.3,147.67,229,0.83,432,19,4.4
12681,26,7442,14,12309.6,473.45,266,0.55,623,7,1.12
16923,26,3110,12,6488.3,249.55,316,0.52,650,24,3.69
14796,27,5907,1,7790.1,288.52,401,0.31,1154,24,2.08
14688,27,3185,7,5055.6,187.24,148,1.01,356,32,8.99
14667,27,5315,10,9160.8,339.29,353,0.61,569,3,0.53
13102,27,4148,1,6327.3,234.34,140,1.15,309,6,1.94
13069,27,5430,0,3703.8,137.18,284,0.77,468,45,9.62
13267,27,1939,2,4404.4,163.13,88,1.59,224,13,5.8
17017,27,6613,2,8574.1,317.56,88,1.34,268,16,5.97
16033,27,3495,5,8670.3,321.12,536,0.31,1139,15,1.32
17865,27,5697,30,10156.4,376.16,190,0.84,388,19,4.9
15615,27,5493,10,10360.0,383.7,185,0.79,429,6,1.4
16779,28,5212,2,10436.0,372.71,161,1.04,342,11,3.22
13050,28,3694,9,5670.7,202.53,244,0.82,420,19,4.52
16523,28,4233,1,9295.7,331.99,151,1.01,298,8,2.68
12720,28,4618,2,5065.3,180.9,210,1.03,346,4,1.16
14849,28,5644,21,7899.2,282.11,158,0.89,391,4,1.02
16705,29,5426,0,13896.5,479.19,134,1.24,281,14,4.98
16525,29,6493,2,11895.6,410.19,75,1.76,200,17,8.5
14056,29,4207,1,8060.8,277.96,319,0.24,1107,21,1.9
13018,29,5434,16,7272.7,250.78,313,0.59,459,1,0.22
15358,29,6886,4,8207.9,283.03,290,0.63,556,9,1.62
13668,29,3617,2,6162.3,212.49,286,0.71,494,31,6.28
12474,30,4703,17,6415.0,213.83,251,0.78,438,33,7.53
16684,30,49391,4,65920.1,2197.34,119,1.24,280,3,1.07
15498,30,6090,2,13252.5,441.75,360,0.69,517,5,0.97
17243,30,3304,1,8474.9,282.5,178,0.92,392,7,1.79
17757,31,3294,1,5545.9,178.9,273,0.48,731,1,0.14
15856,31,10799,4,15928.5,513.82,296,0.55,635,8,1.26
18118,31,2834,10,5552.7,179.12,422,0.27,1265,5,0.4
14180,31,710,10,4640.8,149.7,112,1.41,248,8,3.23
18109,31,4212,1,7877.3,254.11,120,0.78,451,10,2.22
17581,31,5837,0,10706.1,345.36,230,0.81,450,12,2.67
12682,31,5485,3,11019.8,355.48,208,0.71,495,0,0.0
14194,32,5783,4,11216.7,350.52,269,0.48,604,25,4.14
17428,33,9435,0,17078.5,517.53,255,1.04,343,15,4.37
13599,33,3169,1,5028.6,152.38,171,1.35,262,16,6.11
14735,33,2159,3,5792.7,175.54,98,1.69,204,11,5.39
12569,33,1741,2,3129.0,94.82,91,1.5,158,1,0.63
13263,34,4761,1,7411.7,217.99,448,0.18,1662,0,0.0
15159,34,11382,1,18548.5,545.54,362,0.48,719,10,1.39
15005,35,4182,15,6152.6,175.79,366,0.29,1150,40,3.48
13319,36,4686,5,10664.3,296.23,211,0.7,500,24,4.8
15078,38,5069,7,9623.4,253.25,98,0.77,451,11,2.44
17961,39,557,21,1295.2,33.21,210,1.35,248,0,0.0
16839,39,8471,8,15362.3,393.91,116,1.16,297,31,10.44
13113,39,2596,0,10523.7,269.84,112,1.27,278,78,28.06
13468,41,2565,1,5626.6,137.23,182,1.17,300,4,1.33
17675,41,8277,1,20083.1,489.83,239,0.48,720,16,2.22
17315,41,3805,0,6153.3,150.08,257,0.7,482,14,2.9
13098,41,15911,1,28658.9,699.0,163,0.49,605,33,5.45
17677,43,9710,1,16176.2,376.19,178,1.11,319,17,5.33
13078,43,5521,1,12387.3,288.08,95,0.93,377,22,5.84
13534,43,2876,2,5613.1,130.54,119,0.99,342,46,13.45
17511,44,62754,2,88016.5,2000.38,462,0.33,1071,111,10.36
12471,45,7846,2,16323.5,362.74,150,0.7,508,70,13.78
14298,45,57919,3,50779.3,1128.43,882,0.21,1638,3,0.18
16133,46,8701,3,14278.9,310.41,218,0.82,360,26,7.22
17450,49,68997,8,189523.5,3867.83,123,1.03,338,3,0.89
12921,50,9454,3,16389.7,327.79,233,0.47,741,21,2.83
17811,51,4095,4,7593.4,148.89,357,0.37,847,21,2.48
15039,52,9106,9,19628.0,377.46,406,0.23,1481,6,0.41
15061,54,28638,3,54250.3,1004.64,70,0.87,409,6,1.47
13694,57,61765,3,62873.2,1103.04,365,0.6,579,13,2.25
14527,57,2065,2,8453.5,148.31,326,0.35,967,3,0.31
18102,60,64124,0,259657.3,4327.62,150,0.82,431,0,0.0
16422,60,33584,17,34311.0,571.85,70,0.85,378,9,2.38
13798,63,23515,1,36352.9,577.03,115,0.79,438,89,20.32
14156,64,56828,9,113598.6,1774.98,710,0.24,1396,19,1.36
14646,73,196556,1,278778.0,3818.88,699,0.16,2062,2,0.1
13408,75,16120,1,27876.8,371.69,233,0.71,489,14,2.86
12971,88,9204,3,10933.8,124.25,94,1.09,307,2,0.65
13089,118,30700,2,57273.8,485.37,634,0.17,1849,39,2.11
15311,118,37646,0,59250.4,502.12,570,0.13,2471,112,4.53
14606,124,5923,1,11480.3,92.58,825,0.12,2746,80,2.91
17841,167,22458,1,39636.5,237.34,1320,0.04,7726,132,1.71
12748,217,23427,0,29771.5,137.2,1762,0.07,4430,43,0.97
14911,242,76629,1,128540.7,531.16,1786,0.05,5787,222,3.84
17307,1,-144,365,-152.6,-152.6,1,0.0,1,1,100.0
14351,1,12,164,51.0,51.0,1,0.0,1,0,0.0
17715,1,384,200,326.4,326.4,1,0.0,1,0,0.0
16454,1,2,64,5.9,5.9,1,0.0,1,0,0.0
16881,1,600,66,432.0,432.0,1,0.0,1,0,0.0
16737,1,288,53,417.6,417.6,1,0.0,1,0,0.0
13188,1,24,11,99.6,99.6,1,0.0,1,0,0.0
18184,1,60,15,49.8,49.8,1,0.0,1,0,0.0
17102,1,2,261,25.5,25.5,1,0.0,1,0,0.0
15070,1,36,372,106.2,106.2,1,0.0,1,0,0.0
13099,1,288,99,207.4,207.4,1,0.0,1,0,0.0
13703,1,10,318,99.5,99.5,1,0.0,1,0,0.0
15316,1,100,326,165.0,165.0,1,0.0,1,0,0.0
13120,1,12,238,30.6,30.6,1,0.0,1,0,0.0
15195,1,1404,2,3861.0,3861.0,1,0.0,1,0,0.0
15524,1,4,24,440.0,440.0,1,0.0,1,0,0.0
15753,1,144,304,79.2,79.2,1,0.0,1,0,0.0
15657,1,24,22,30.0,30.0,1,0.0,1,0,0.0
12791,1,96,373,177.6,177.6,1,0.0,1,0,0.0
14705,1,100,198,179.0,179.0,1,0.0,1,0,0.0
17347,1,216,86,229.0,229.0,1,0.0,1,0,0.0
18233,1,4,325,440.0,440.0,1,0.0,1,0,0.0
16323,1,50,196,207.5,207.5,1,0.0,1,0,0.0
14679,1,-1,371,-2.5,-2.5,1,0.0,1,1,100.0
17443,1,504,219,534.2,534.2,1,0.0,1,0,0.0
16078,1,16,283,79.2,79.2,1,0.0,1,0,0.0
15668,1,72,217,76.3,76.3,1,0.0,1,0,0.0
16344,1,18,158,101.1,101.1,1,0.0,2,0,0.0
13135,1,4300,196,3096.0,3096.0,1,0.0,1,0,0.0
13307,1,4,120,15.0,15.0,1,0.0,1,0,0.0
13366,1,144,50,56.2,56.2,1,0.0,1,0,0.0
15562,1,39,351,134.6,134.6,1,0.0,1,0,0.0
15510,1,2,330,250.0,250.0,1,0.0,1,0,0.0
13017,1,48,7,204.0,204.0,1,0.0,1,0,0.0
13185,1,12,267,71.4,71.4,1,0.0,1,0,0.0
17986,1,10,56,20.8,20.8,1,0.0,1,0,0.0
16148,1,72,296,76.3,76.3,1,0.0,1,0,0.0
16138,1,-1,368,-8.0,-8.0,1,0.0,1,1,100.0
17331,1,16,123,175.2,175.2,1,0.0,1,0,0.0
13391,1,4,203,59.8,59.8,1,0.0,1,0,0.0
15313,1,25,110,52.0,52.0,1,0.0,1,0,0.0
15118,1,1440,134,244.8,244.8,1,0.0,1,0,0.0
16144,1,16,246,175.2,175.2,1,0.0,1,0,0.0
18133,1,1350,212,931.5,931.5,1,0.0,1,0,0.0
13747,1,8,373,79.6,79.6,1,0.0,1,0,0.0
13841,1,100,252,85.0,85.0,1,0.0,1,0,0.0
16061,1,-1,269,-29.9,-29.9,1,0.0,1,1,100.0
12603,1,56,21,613.2,613.2,1,0.0,1,0,0.0
17923,1,50,282,207.5,207.5,1,0.0,1,0,0.0
16765,1,4,294,34.0,34.0,1,0.0,1,0,0.0
17382,1,24,65,50.4,50.4,1,0.0,1,0,0.0
13302,1,5,155,63.8,63.8,1,0.0,1,0,0.0
17948,1,144,147,358.6,358.6,1,0.0,1,0,0.0
17763,1,12,263,15.0,15.0,1,0.0,1,0,0.0
18068,1,6,289,101.7,101.7,1,0.0,1,0,0.0
15940,1,4,311,35.8,35.8,1,0.0,1,0,0.0
17752,1,192,359,80.6,80.6,1,0.0,1,0,0.0
17925,1,72,372,244.1,244.1,1,0.0,1,0,0.0
13829,1,-12,359,-102.0,-102.0,1,0.0,1,1,100.0
18113,1,72,368,76.3,76.3,1,0.0,1,0,0.0
16579,1,-12,365,-30.6,-30.6,1,0.0,1,1,100.0
14576,1,12,372,35.4,35.4,1,0.0,1,0,0.0
16995,1,-1,372,-1.3,-1.3,1,0.0,1,1,100.0
12943,1,-1,301,-3.8,-3.8,1,0.0,1,1,100.0
14090,1,72,324,76.3,76.3,1,0.0,1,0,0.0
18174,1,50,7,104.0,104.0,1,0.0,1,0,0.0
16953,1,10,30,20.8,20.8,1,0.0,1,0,0.0
17956,1,1,249,12.8,12.8,1,0.0,1,0,0.0
16257,1,1,176,21.9,21.9,1,0.0,1,0,0.0
16428,1,-1,81,-3.0,-3.0,1,0.0,1,1,100.0
15488,1,72,92,76.3,76.3,1,0.0,1,0,0.0
14119,1,-2,354,-19.9,-19.9,1,0.0,1,1,100.0
14424,1,48,17,322.1,322.1,1,0.0,1,0,0.0
15389,1,400,172,500.0,500.0,1,0.0,1,0,0.0
18141,1,-12,360,-35.4,-35.4,1,0.0,1,1,100.0
12814,1,48,101,85.9,85.9,1,0.0,1,0,0.0
17291,1,72,308,550.8,550.8,1,0.0,1,0,0.0
16990,1,100,218,179.0,179.0,1,0.0,1,0,0.0
13270,1,200,366,590.0,590.0,1,0.0,1,0,0.0
16093,1,20,106,17.0,17.0,1,0.0,1,0,0.0
12875,2,2019,143,343.2,171.6,1,219.0,2,0,0.0
13106,2,14,128,59.5,29.75,1,4.0,2,1,50.0
15649,2,192,336,816.0,408.0,1,31.0,2,0,0.0
12346,2,0,325,0.0,0.0,1,0.0,2,1,50.0
13068,2,200,10,344.0,172.0,1,309.0,2,0,0.0
14682,2,80,187,52.0,26.0,1,13.0,2,0,0.0
18268,2,0,134,0.0,0.0,1,0.0,2,1,50.0
17186,2,200,46,144.0,72.0,1,13.0,2,0,0.0
16073,2,37,291,94.3,47.15,1,5.0,2,1,50.0
13452,2,2,259,590.0,295.0,1,11.0,2,0,0.0
14609,2,1440,72,266.4,133.2,1,105.0,2,0,0.0
17747,2,11,100,64.7,32.35,1,12.0,2,1,50.0
17029,2,400,110,716.0,358.0,1,126.0,2,0,0.0
16692,2,151,256,1126.0,563.0,1,32.0,2,0,0.0
12908,3,600,176,360.0,120.0,1,68.0,3,1,33.33
18017,3,300,81,523.0,174.33,1,114.5,3,0,0.0
18273,3,80,2,204.0,68.0,1,127.5,3,0,0.0
17616,3,224,173,571.2,190.4,1,96.5,3,0,0.0
16716,3,44,266,319.8,106.6,1,22.0,3,1,33.33
16308,4,8000,37,2560.0,640.0,1,74.0,4,0,0.0
15098,4,61,182,39619.5,9904.88,1,0.0,4,1,25.0
13147,4,144,10,712.8,178.2,1,29.33,4,0,0.0
16462,4,12,64,102.0,25.5,1,72.67,4,1,25.0
12823,5,230,74,1759.5,351.9,1,55.0,5,0,0.0
16998,5,74,149,287.5,57.5,1,38.0,5,1,20.0
15100,6,58,330,635.1,105.85,1,8.2,6,3,50.0
14642,1,76,58,96.1,96.1,2,0.0,2,0,0.0
16976,1,88,267,251.5,251.5,2,0.0,2,0,0.0
15442,1,120,248,594.0,594.0,2,0.0,2,0,0.0
17941,1,252,130,304.6,304.6,2,0.0,2,0,0.0
17553,1,1048,129,1487.6,1487.6,2,0.0,2,0,0.0
17547,1,-4,372,-11.8,-11.8,2,0.0,2,2,100.0
16856,1,12,14,35.4,35.4,2,0.0,2,0,0.0
16429,1,9,106,284.6,284.6,2,0.0,2,0,0.0
15423,1,101,38,43.5,43.5,2,0.0,2,0,0.0
16754,1,4280,372,2002.4,2002.4,2,0.0,2,0,0.0
17995,1,133,281,76.1,76.1,2,0.0,2,0,0.0
15691,1,72,252,136.8,136.8,2,0.0,2,0,0.0
16659,1,72,189,39.1,39.1,2,0.0,2,0,0.0
17942,1,38,7,77.5,77.5,2,0.0,2,0,0.0
